time,x,y,z
9.63,350.70801999990783,102.32859999982027,71.63002000001241
9.64,351.4356299999043,102.5408999998196,71.77863000001244
9.65,352.1639939999007,102.75341999981893,71.92739400001247
9.66,352.8931119998971,102.96615999981826,72.07631200001249
9.67,353.62298399989345,103.17911999981759,72.22538400001251
9.68,354.3536099998898,103.39229999981691,72.37461000001252
9.69,355.0849899998861,103.60569999981624,72.52399000001253
9.700000000000001,355.81712399988237,103.81931999981556,72.67352400001253
9.71,356.5500119998786,104.03315999981488,72.82321200001253
9.72,357.28365399987484,104.2472199998142,72.97305400001252
9.73,358.01804999987104,104.46149999981353,73.12305000001251
9.74,358.7531999998672,104.67599999981284,73.2732000000125
9.75,359.48910399986335,104.89071999981216,73.42350400001247
9.76,360.22576199985946,105.10565999981148,73.57396200001244
9.77,360.96317399985554,105.3208199998108,73.72457400001241
9.78,361.7013399998516,105.53619999981011,73.87534000001237
9.790000000000001,362.4402599998476,105.75179999980942,74.02626000001233
9.8,363.1799339998436,105.96761999980873,74.17733400001228
9.81,363.9203619998396,106.18365999980804,74.32856200001223
9.82,364.66154399983554,106.39991999980735,74.47994400001217
9.83,365.40347999983146,106.61639999980666,74.6314800000121
9.84,366.14616999982735,106.83309999980597,74.78317000001203
9.85,366.8896139998232,107.05001999980527,74.93501400001196
9.86,367.63381199981905,107.26715999980458,75.08701200001188
9.870000000000001,368.37876399981485,107.48451999980388,75.2391640000118
9.88,369.12446999981063,107.70209999980318,75.39147000001171
9.89,369.8709299998064,107.91989999980248,75.54393000001161
9.9,370.6181439998021,108.13791999980178,75.69654400001151
9.91,371.3661119997978,108.35615999980108,75.84931200001141
9.92,372.11483399979346,108.57461999980038,76.0022340000113
9.93,372.8643099997891,108.79329999979967,76.15531000001118
9.94,373.6145399997847,109.01219999979897,76.30854000001106
9.950000000000001,374.3655239997803,109.23131999979826,76.46192400001094
9.96,375.11726199977585,109.45065999979755,76.61546200001081
9.97,375.8697539997714,109.67021999979684,76.76915400001067
9.98,376.6229999997669,109.88999999979613,76.92300000001053
9.99,377.37699999976235,110.10999999979542,77.07700000001039
