time,x,y
5.6000000000000005,118.86131400004638,34.68101999999024
5.61,119.28506200004661,34.804659999990065
5.62,119.70956400004684,34.92851999998989
5.63,120.13482000004707,35.05259999998971
5.64,120.5608300000473,35.17689999998953
5.65,120.98759400004754,35.30141999998935
5.66,121.41511200004777,35.42615999998917
5.67,121.843384000048,35.551119999988984
5.68,122.27241000004824,35.6762999999888
5.69,122.70219000004847,35.801699999988614
5.7,123.13272400004871,35.92731999998843
5.71,123.56401200004895,36.05315999998824
5.72,123.99605400004918,36.17921999998805
5.73,124.42885000004942,36.30549999998786
5.74,124.86240000004966,36.43199999998767
5.75,125.2967040000499,36.558719999987474
5.76,125.73176200005014,36.68565999998728
5.7700000000000005,126.16757400005038,36.812819999987084
5.78,126.60414000005062,36.94019999998689
5.79,127.04146000005086,37.06779999998669
5.8,127.4795340000511,37.19561999998649
5.8100000000000005,127.91836200005135,37.32365999998629
5.82,128.3579440000516,37.45191999998609
5.83,128.79828000005185,37.580399999985886
5.84,129.2393700000521,37.70909999998568
5.8500000000000005,129.68121400005236,37.83801999998548
5.86,130.12381200005262,37.96715999998527
5.87,130.56716400005288,38.09651999998506
5.88,131.01127000005314,38.226099999984854
5.89,131.4561300000534,38.35589999998464
5.9,131.90174400005367,38.48591999998443
5.91,132.34811200005393,38.61615999998422
5.92,132.7952340000542,38.746619999984006
5.93,133.24311000005446,38.87729999998379
5.94,133.69174000005472,39.008199999983574
5.95,134.141124000055,39.13931999998336
5.96,134.59126200005525,39.27065999998314
5.97,135.04215400005552,39.40221999998292
5.98,135.49380000005578,39.5339999999827
5.99,135.94620000005605,39.665999999982475
6,136.39935400005632,39.79821999998225
6.01,136.8532620000566,39.930659999982026
6.0200000000000005,137.30792400005686,40.0633199999818
6.03,137.76334000005713,40.19619999998157
6.04,138.2195100000574,40.329299999981345
6.05,138.67643400005767,40.462619999981115
6.0600000000000005,139.13411200005794,40.596159999980884
6.07,139.5925440000582,40.72991999998065
6.08,140.05173000005848,40.86389999998042
6.09,140.51167000005876,40.998099999980184
6.1000000000000005,140.97236400005903,41.13251999997995
6.11,141.4338120000593,41.26715999997971
6.12,141.89601400005958,41.40201999997947
6.13,142.35897000005986,41.53709999997923
6.140000000000001,142.82268000006013,41.67239999997899
6.15,143.2871440000604,41.80791999997875
6.16,143.75236200006069,41.94365999997851
6.17,144.21833400006096,42.07961999997826
6.18,144.68506000006124,42.21579999997802
6.19,145.15254000006152,42.35219999997777
6.2,145.6207740000618,42.48881999997752
6.21,146.08976200006208,42.62565999997727
6.22,146.55950400006236,42.76271999997702
6.23,147.03000000006264,42.89999999997677
6.24,147.50125000006292,43.03749999997652
6.25,147.9732540000632,43.175219999976264
6.26,148.4460120000635,43.31315999997601
6.2700000000000005,148.91952400006377,43.45131999997575
6.28,149.39379000006406,43.589699999975494
6.29,149.86881000006434,43.728299999975235
6.3,150.34458400006463,43.867119999974975
6.3100000000000005,150.82111200006491,44.00615999997471
6.32,151.2983940000652,44.14541999997445
6.33,151.7764300000655,44.284899999974186
6.34,152.25522000006578,44.42459999997392
6.3500000000000005,152.73476400006606,44.564519999973655
6.36,153.21506200006635,44.70465999997339
6.37,153.69611400006664,44.84501999997312
6.38,154.17792000006693,44.98559999997285
6.390000000000001,154.66048000006722,45.12639999997258
6.4,155.14379400006752,45.267419999972304
6.41,155.6278620000678,45.40865999997203
6.42,156.1126840000681,45.550119999971756
6.43,156.5982600000684,45.69179999997148
6.44,157.0845900000687,45.8336999999712
6.45,157.57167400006898,45.97581999997092
6.46,158.05951200006928,46.11815999997064
6.47,158.54810400006957,46.26071999997036
6.48,159.03745000006987,46.40349999997008
6.49,159.52755000007016,46.5464999999698
6.5,160.01840400007046,46.68971999996951
6.51,160.51001200007076,46.833159999969226
6.5200000000000005,161.00237400007106,46.97681999996894
6.53,161.49549000007136,47.12069999996865
6.54,161.98936000007166,47.26479999996836
6.55,162.48398400007196,47.40911999996807
